DATA,Velocità media (m/s),Velocità raffica (m/s),Settore prevalente,Tempo permanenza (min),Durata calma (min),Vento classe
2012-01-13,3.2,10.5,WSW,350,0,MZZZZZ
2012-01-14,1.5,4.0,E,570,20,MZZYYZ
2012-01-15,1.6,5.6,ENE,450,10,MZZYYZ
2012-01-16,1.5,4.4,E,560,50,MZZYYZ
2012-01-17,2.8,4.8,E,660,0,MZZZZZ
2012-01-18,2.9,7.5,E,430,0,MZZZZZ
2012-01-19,3.8,15.2,WSW,380,10,MZZYYZ
2012-01-20,6.2,20.0,W,710,0,MZZYYZ
2012-01-21,6.2,18.0,W,430,0,MZZZZZ
2012-01-22,5.2,19.9,SW,630,0,MZZZZZ
2012-01-23,3.5,10.5,SW,460,0,MZZZZZ
2012-01-24,4.5,14.8,SW,590,0,MZZYYZ
2012-01-25,1.6,6.9,ESE,290,10,MZZYYZ
2012-01-26,1.8,6.4,E,460,30,MZZYYZ
2012-01-27,1.2,3.4,E,310,20,MYZYYY
2012-01-28,1.0,3.3,W,320,0,MYZYYY
2012-01-29,1.6,6.2,E,510,10,MYZYYY
2012-01-30,0.9,3.4,W,200,0,MYZYYY
2012-01-31,1.3,4.7,E,260,0,MYZYYY
2012-02-01,1.6,4.7,E,500,10,MZZYYZ
2012-02-02,1.1,5.0,E,290,0,MYZYYY
2012-02-03,1.8,5.3,E,690,0,MYZYYY
2012-02-04,1.8,5.4,E,610,10,MZZYYZ
2012-02-05,1.7,4.0,E,580,20,MZZYYZ
2012-02-06,2.4,6.6,ENE,560,0,MZZYYZ
2012-02-07,2.1,5.9,ENE,540,0,MYZYYY
2012-02-08,3.0,9.0,E,690,0,MYZYYY
2012-02-09,3.5,12.7,WSW,350,10,MZZYYZ
2012-02-10,2.3,9.7,E,370,20,MZZYYZ
2012-02-11,1.8,6.3,E,550,0,MYZYYY
2012-02-12,1.7,6.2,E,340,20,MZZYYZ
2012-02-13,2.4,5.0,E,450,10,MZZYYZ
2012-02-14,2.1,7.4,ENE,270,10,MZZYYZ
2012-02-15,5.6,17.6,SW,560,30,MZZYYZ
2012-02-16,2.2,12.7,ENE,310,0,MZZYYZ
2012-02-17,2.3,6.0,ENE,460,50,MZZYYZ
2012-02-18,2.1,5.1,E,390,30,MZZYYZ
2012-02-19,2.3,8.6,WSW,280,0,MZZYYZ
2012-02-20,2.6,7.7,ENE,460,0,MZZYYZ
2012-02-21,2.2,6.0,ENE,290,0,MZZYYZ
2012-02-22,3.2,6.7,ENE,670,0,MZZZZZ
2012-02-23,3.0,8.4,ENE,480,0,MZZZZZ
2012-02-24,2.7,5.4,ENE,530,20,MZZYYZ
2012-02-25,3.1,10.0,ENE,410,0,MZZZZZ
2012-02-26,2.7,12.1,E,380,0,MZZZZZ
2012-02-27,1.8,6.1,E,290,20,MZZYYZ
2012-02-28,2.4,6.2,ENE,450,0,MZZZZZ
2012-02-29,3.2,7.3,ENE,770,10,MZZYYZ
2012-03-01,2.4,5.8,E,450,10,MZZYYZ
2012-03-02,2.5,7.3,SE,340,0,MZZZZZ
2012-03-03,2.5,8.5,WSW,240,0,MZZZZZ
2012-03-04,1.2,6.9,ENE,170,20,MZZYYZ
2012-03-05,4.1,13.9,SW,600,0,MZZYYZ
2012-03-06,1.4,7.8,E,300,20,MYZYYY
2012-03-07,2.2,11.2,E,360,30,MZZYYZ
2012-03-08,2.6,10.1,SW,310,20,MZZYYZ
2012-03-09,1.9,8.0,E,400,10,MYZYYY
2012-03-10,2.4,5.5,ENE,510,20,MZZYYZ
2012-03-11,2.3,5.6,ENE,470,0,MZZZZZ
2012-03-12,2.8,6.4,E,550,0,MZZZZZ
2012-03-13,2.5,6.6,E,490,10,MZZYYZ
2012-03-14,2.6,5.6,ENE,460,10,MZZYYZ
2012-03-15,2.6,5.0,E,540,0,MZZZZZ
2012-03-16,1.9,4.6,E,370,0,MZZZZZ
2012-03-17,1.3,7.0,E,380,60,MZZYYZ
2012-03-18,1.3,8.4,WSW,240,110,MYZYYY
2012-03-19,2.5,7.7,WSW,340,0,MYZYYY
2012-03-20,2.1,7.4,E,460,0,MYZYYY
2012-03-21,1.8,7.5,ENE,320,40,MYZYYY
2012-03-22,2.4,8.4,E,450,0,MZZZZZ
2012-03-23,2.5,7.8,E,560,0,MZZZZZ
2012-03-24,2.5,6.9,E,490,20,MZZYYZ
2012-03-25,2.5,8.8,E,870,0,MZZZZZ
2012-03-26,2.4,7.8,E,600,0,MZZZZZ
2012-03-27,2.7,6.7,ENE,420,0,MZZZZZ
2012-03-28,2.7,7.6,E,460,0,MZZZZZ
2012-03-29,2.8,10.4,ENE,280,10,MZZYYZ
2012-03-30,2.4,8.4,ENE,450,0,MZZZZZ
2012-03-31,3.7,12.2,WSW,420,10,MZZYYZ
2012-04-01,1.8,8.7,ENE,250,30,MZZYYZ
2012-04-02,0.8,2.8,W,640,50,MZZYYZ
2012-04-03,0.8,3.8,W,340,120,MZZYYZ
2012-04-04,0.7,2.7,S,260,120,MZZYYZ
2012-04-05,1.3,5.4,E,450,30,MZZYYZ
2012-04-06,1.7,5.7,WSW,240,10,MZZYYZ
2012-04-07,3.1,10.5,WSW,460,10,MZZYYZ
2012-04-08,4.5,14.2,SW,500,0,MZZYYZ
2012-04-09,1.2,7.8,W,330,100,MYZYYY
2012-04-10,,,,,,M00000
2012-04-11,3.8,14.9,WSW,660,0,MYZYYY
2012-04-12,1.8,7.3,WSW,320,10,MYZYYY
2012-04-13,,,,,,M00000
2012-04-14,,,,,,M00000
2012-04-15,1.0,3.4,WSW,480,0,MZZYYZ
2012-04-16,1.5,3.9,ENE,390,30,MZZYYZ
2012-04-17,1.9,6.2,ENE,280,20,MZZYYZ
2012-04-18,2.2,11.5,SW,310,0,MZZZZZ
2012-04-19,1.2,4.6,WSW,330,0,MYZYYY
2012-04-20,3.0,11.1,W,420,0,MZZYYZ
2012-04-21,3.4,10.5,SW,550,0,MZZZZZ
2012-04-22,3.6,11.8,W,460,0,MZZZZZ
2012-04-23,1.6,7.4,SW,170,20,MZZYYZ
2012-04-24,4.4,12.3,WSW,590,0,MZZYYZ
2012-04-25,1.4,10.2,E,150,60,MZZYYZ
2012-04-26,1.2,5.3,E,340,20,MZZYYZ
2012-04-27,1.1,7.1,E,330,30,MZZYYZ
2012-04-28,2.5,11.0,NE,440,0,MZZZZZ
2012-04-29,3.8,15.3,E,490,0,MZZZZZ
2012-04-30,2.0,9.4,ENE,410,10,MZZYYZ
2012-05-01,1.4,5.8,E,230,50,MZZYYZ
2012-05-02,1.4,5.3,E,240,30,MZZYYZ
2012-05-03,2.0,6.4,E,400,10,MZZYYZ
2012-05-04,,,,,,M00000
2012-05-05,2.2,10.2,SSW,280,20,MZZYYZ
2012-05-06,1.8,7.6,W,260,20,MZZYYZ
2012-05-07,1.8,7.6,E,360,20,MZZYYZ
2012-05-08,,,,,,M00000
2012-05-09,1.4,4.9,W,230,20,MZZYYZ
2012-05-10,1.9,4.7,ENE,410,20,MZZYYZ
2012-05-11,2.0,4.9,WSW,430,0,MZZZZZ
2012-05-12,3.6,12.0,W,370,0,MZZZZZ
2012-05-13,1.7,9.5,NE,210,20,MZZYYZ
2012-05-14,1.7,5.8,E,350,30,MZZYYZ
2012-05-15,4.1,15.9,WSW,520,0,MZZZZZ
2012-05-16,4.3,15.0,WSW,640,10,MZZYYZ
2012-05-17,1.4,6.0,W,280,70,MZZYYZ
2012-05-18,0.6,5.9,,,270,MYZ00Y
2012-05-19,1.4,8.9,E,280,70,MZZYYZ
2012-05-20,2.2,11.0,,,180,MZZ00Z
2012-05-21,,,,,,M00000
2012-05-22,1.2,7.2,,,260,MZZ00Z
2012-05-23,2.2,8.6,ENE,510,20,MZZYYZ
2012-05-24,2.3,7.7,ENE,710,10,MZZYYZ
2012-05-25,2.0,8.1,ENE,350,40,MZZYYZ
2012-05-26,1.5,5.4,WSW,300,40,MZZYYZ
2012-05-27,1.3,11.2,W,350,80,MZZYYZ
2012-05-28,2.1,6.6,E,330,20,MZZYYZ
2012-05-29,1.9,7.0,ENE,430,20,MZZYYZ
2012-05-30,2.0,6.2,ENE,270,20,MZZYYZ
2012-05-31,1.6,7.0,WSW,290,10,MZZYYZ
2012-06-01,2.5,9.3,WSW,360,0,MZZZZZ
2012-06-02,1.6,5.2,E,310,30,MZZYYZ
2012-06-03,1.7,10.1,SSW,220,20,MZZYYZ
2012-06-04,4.4,11.7,WSW,670,0,MZZZZZ
2012-06-05,1.9,7.9,W,220,0,MZZZZZ
2012-06-06,1.2,4.3,ENE,260,50,MZZYYZ
2012-06-07,1.4,11.0,WSW,310,40,MZZYYZ
2012-06-08,1.1,8.8,SW,280,40,MZZYYZ
2012-06-09,2.0,8.3,W,240,20,MZZYYZ
2012-06-10,3.1,12.3,SW,730,10,MZZYYZ
2012-06-11,2.5,10.3,SW,440,0,MZZZZZ
2012-06-12,4.3,13.3,WSW,500,0,MZZZZZ
2012-06-13,3.5,9.8,WSW,640,0,MZZZZZ
2012-06-14,1.9,7.0,E,320,10,MZZYYZ
2012-06-15,1.6,5.6,W,260,60,MZZYYZ
2012-06-16,1.6,5.0,WSW,480,20,MZZYYZ
2012-06-17,1.7,8.2,E,240,50,MZZYYZ
2012-06-18,1.6,8.0,E,470,40,MZZYYZ
2012-06-19,1.8,4.8,E,540,10,MZZYYZ
2012-06-20,1.5,5.7,E,360,60,MZZYYZ
2012-06-21,2.2,8.9,WSW,260,10,MZZYYZ
2012-06-22,2.4,9.0,SW,290,10,MZZYYZ
2012-06-23,1.9,7.4,E,370,30,MZZYYZ
2012-06-24,2.3,10.5,W,410,20,MZZYYZ
2012-06-25,4.7,13.9,WSW,710,0,MZZZZZ
2012-06-26,3.2,11.2,WSW,560,10,MZZYYZ
2012-06-27,1.7,5.7,WSW,460,20,MZZYYZ
2012-06-28,1.5,5.1,ENE,340,20,MZZYYZ
2012-06-29,1.6,4.9,E,400,20,MZZYYZ
2012-06-30,1.5,5.9,E,420,10,MZZYYZ
2012-07-01,1.8,12.3,ENE,230,40,MZZYYZ
2012-07-02,1.8,7.7,E,500,0,MZZZZZ
2012-07-03,1.9,6.7,ENE,440,60,MZZYYZ
2012-07-04,2.0,7.4,ENE,490,30,MZZYYZ
2012-07-05,1.9,7.2,E,510,10,MZZYYZ
2012-07-06,1.6,6.0,ENE,320,60,MZZYYZ
2012-07-07,1.9,6.1,WSW,280,0,MZZZZZ
2012-07-08,1.6,8.1,WSW,290,20,MZZYYZ
2012-07-09,1.9,6.8,SE,300,0,MZZZZZ
2012-07-10,1.7,8.4,SE,240,20,MZZYYZ
2012-07-11,2.3,14.0,WSW,460,0,MZZZZZ
2012-07-12,3.3,14.7,WSW,370,0,MZZZZZ
2012-07-13,2.9,11.2,WSW,500,0,MZZZZZ
2012-07-14,2.6,10.0,SW,400,0,MZZZZZ
2012-07-15,5.3,12.7,WSW,620,0,MZZZZZ
2012-07-16,1.7,8.4,W,290,30,MZZYYZ
2012-07-17,3.1,12.7,WSW,510,0,MZZZZZ
2012-07-18,1.8,4.9,WSW,360,10,MZZYYZ
2012-07-19,2.2,8.0,SSW,380,0,MZZZZZ
2012-07-20,1.9,8.5,W,300,20,MZZYYZ
2012-07-21,3.0,10.8,SW,430,0,MZZZZZ
2012-07-22,1.6,9.9,E,290,70,MZZYYZ
2012-07-23,2.0,7.7,ENE,420,30,MZZYYZ
2012-07-24,1.7,6.5,E,370,0,MZZZZZ
2012-07-25,2.0,6.8,ENE,420,40,MZZYYZ
2012-07-26,2.2,8.0,E,510,10,MZZYYZ
2012-07-27,1.8,5.7,W,300,10,MZZYYZ
2012-07-28,1.8,7.6,E,410,10,MZZYYZ
2012-07-29,2.1,8.4,SW,300,0,MZZZZZ
2012-07-30,2.2,7.3,SSW,260,10,MZZYYZ
2012-07-31,1.8,6.5,E,470,0,MZZZZZ
2012-08-01,1.7,7.7,E,440,20,MZZYYZ
2012-08-02,1.8,7.6,E,510,10,MZZYYZ
2012-08-03,2.1,7.4,E,410,10,MZZYYZ
2012-08-04,1.6,6.6,E,400,40,MZZYYZ
2012-08-05,1.4,10.5,E,440,20,MZZYYZ
2012-08-06,2.5,9.4,SW,380,40,MZZYYZ
2012-08-07,2.0,7.9,W,260,0,MZZZZZ
2012-08-08,2.0,5.8,WSW,330,0,MZZZZZ
2012-08-09,2.2,5.1,WSW,410,10,MZZYYZ
2012-08-10,2.2,5.7,E,450,0,MZZZZZ
2012-08-11,1.8,4.5,E,660,10,MZZYYZ
2012-08-12,1.3,3.4,E,510,60,MZZYYZ
2012-08-13,1.3,5.4,WSW,330,70,MZZYYZ
2012-08-14,1.7,6.5,E,400,40,MZZYYZ
2012-08-15,1.9,5.7,E,580,20,MZZYYZ
2012-08-16,2.0,6.6,WSW,350,0,MZZZZZ
2012-08-17,1.7,6.4,WSW,370,10,MZZYYZ
2012-08-18,1.9,5.1,E,600,0,MZZZZZ
2012-08-19,1.9,9.4,ENE,420,0,MZZZZZ
2012-08-20,2.2,9.1,ENE,510,10,MZZYYZ
2012-08-21,2.1,6.5,E,490,0,MZZZZZ
2012-08-22,,,,,,M00000
2012-08-23,1.5,6.6,ENE,220,40,MZZYYZ
2012-08-24,2.2,9.9,S,360,20,MZZYYZ
2012-08-25,2.3,10.1,SSW,410,20,MZZYYZ
2012-08-26,5.0,13.8,SW,580,0,MZZZZZ
2012-08-27,1.8,6.7,E,540,10,MZZYYZ
2012-08-28,1.5,4.5,E,580,10,MZZYYZ
2012-08-29,1.8,11.1,E,570,10,MZZYYZ
2012-08-30,2.2,11.4,E,280,10,MZZYYZ
2012-08-31,4.2,13.8,SW,910,10,MZZYYZ
2012-09-01,1.4,9.4,SW,210,130,MZZYYZ
2012-09-02,1.4,8.3,E,450,30,MZZYYZ
2012-09-03,1.5,9.8,ENE,330,10,MZZYYZ
2012-09-04,1.3,6.5,E,450,70,MZZYYZ
2012-09-05,1.5,5.0,E,530,20,MZZYYZ
2012-09-06,2.2,8.9,ENE,510,10,MZZYYZ
2012-09-07,1.8,3.9,E,520,10,MZZYYZ
2012-09-08,1.9,4.7,E,590,10,MZZYYZ
2012-09-09,1.8,6.4,E,740,0,MZZZZZ
2012-09-10,2.1,5.7,E,500,20,MZZYYZ
2012-09-11,1.9,5.5,E,320,0,MZZZZZ
2012-09-12,4.9,18.0,SW,570,0,MZZZZZ
2012-09-13,3.5,14.7,SW,510,10,MZZYYZ
2012-09-14,1.8,8.1,ENE,300,10,MZZYYZ
2012-09-15,1.6,6.2,WSW,370,10,MZZYYZ
2012-09-16,1.4,4.3,WSW,390,0,MZZZZZ
2012-09-17,1.6,5.7,E,480,50,MZZYYZ
2012-09-18,1.3,4.4,E,520,80,MZZYYZ
2012-09-19,3.0,13.0,WSW,350,10,MZZYYZ
2012-09-20,1.5,5.0,E,610,0,MZZZZZ
2012-09-21,1.3,4.7,E,330,100,MZZYYZ
2012-09-22,1.9,6.7,E,380,10,MZZYYZ
2012-09-23,1.0,3.6,E,400,140,MZZYYZ
2012-09-24,2.5,11.4,SW,380,70,MZZYYZ
2012-09-25,1.5,8.0,E,300,0,MZZZZZ
2012-09-26,1.9,9.4,E,420,40,MZZYYZ
2012-09-27,3.1,10.2,WSW,360,0,MZZZZZ
2012-09-28,1.4,4.2,E,330,120,MZZYYZ
2012-09-29,0.7,5.3,,,200,MZZ00Z
2012-09-30,1.1,5.3,E,460,70,MZZYYZ
2012-10-01,1.6,5.0,E,540,20,MZZYYZ
2012-10-02,1.7,6.8,E,410,30,MZZYYZ
2012-10-03,1.8,6.5,SSE,320,20,MZZYYZ
2012-10-04,2.1,6.4,SSE,390,0,MZZZZZ
2012-10-05,1.5,4.0,E,280,10,MZZYYZ
2012-10-06,1.6,6.0,WSW,190,30,MZZYYZ
2012-10-07,3.7,13.5,WSW,810,0,MZZZZZ
2012-10-08,1.8,10.1,SW,280,80,MZZYYZ
2012-10-09,3.8,11.9,SW,530,0,MZZZZZ
2012-10-10,3.2,10.8,WSW,370,0,MZZZZZ
2012-10-11,1.1,4.4,ENE,290,140,MZZYYZ
2012-10-12,2.3,9.7,ENE,390,40,MZZYYZ
2012-10-13,1.4,4.7,E,340,30,MZZYYZ
2012-10-14,1.3,4.6,,,150,MZZ00Z
2012-10-15,2.9,11.7,SW,300,10,MZZYYZ
2012-10-16,2.1,9.4,E,300,10,MZZYYZ
2012-10-17,0.6,3.1,,,180,MZZ00Z
2012-10-18,0.8,4.9,WSW,410,110,MZZYYZ
2012-10-19,1.1,6.4,E,660,30,MZZYYZ
2012-10-20,1.1,3.7,E,620,50,MZZYYZ
2012-10-21,1.4,6.0,E,660,70,MZZYYZ
2012-10-22,1.9,6.4,ENE,520,10,MZZYYZ
2012-10-23,1.4,5.8,E,410,70,MZZYYZ
2012-10-24,2.1,5.3,ENE,640,0,MZZZZZ
2012-10-25,1.6,4.0,ENE,580,10,MZZYYZ
2012-10-26,0.6,3.3,,,150,MZZ00Z
2012-10-27,3.4,12.0,SW,530,60,MZZYYZ
2012-10-28,,,,,,M00000
2012-10-29,1.9,5.3,ENE,710,30,MZZYYZ
2012-10-30,0.9,3.7,ENE,300,100,MYZYYY
2012-10-31,,,,,,M00000
2012-11-01,2.8,8.6,SW,270,0,MZZZZZ
2012-11-02,3.4,11.2,SW,730,0,MZZZZZ
2012-11-03,0.7,5.4,,,260,MZZ00Z
2012-11-04,0.5,7.4,,,480,MYZ00Y
2012-11-05,3.5,11.6,W,460,0,MZZZZZ
2012-11-06,2.4,10.5,SSW,280,10,MZZYYZ
2012-11-07,1.6,6.3,ENE,330,10,MZZYYZ
2012-11-08,1.3,5.2,ENE,330,40,MZZYYZ
2012-11-09,1.0,6.2,,,280,MZZ00Z
2012-11-10,,,,,,M00000
2012-11-11,,,,,,M00000
2012-11-12,2.2,4.8,E,530,10,MZZYYZ
2012-11-13,1.8,4.0,E,860,30,MZZYYZ
2012-11-14,1.6,20.5,E,800,30,MZZYYZ
2012-11-15,2.0,4.8,E,560,60,MZZYYZ
2012-11-16,1.2,4.0,ENE,700,60,MZZYYZ
2012-11-17,1.3,3.0,E,930,100,MZZYYZ
2012-11-18,1.3,5.0,E,690,30,MZZYYZ
2012-11-19,1.6,5.0,ENE,460,10,MZZYYZ
2012-11-20,1.7,4.3,E,570,40,MZZYYZ
2012-11-21,1.5,4.8,ENE,430,10,MZZYYZ
2012-11-22,0.8,3.0,,,140,MYZ00Y
2012-11-23,1.1,4.7,ENE,320,60,MYZYYY
2012-11-24,0.8,4.9,,,190,MYZ00Y
2012-11-25,1.0,5.1,NNE,260,120,MZZYYZ
2012-11-26,,,,,,M00000
2012-11-27,,,,,,M00000
2012-11-28,,,,,,M00000
2012-11-29,,,,,,M00000
2012-11-30,,,,,,M00000
2012-12-01,,,,,,M00000
2012-12-02,4.1,15.9,W,380,0,MZZYYZ
2012-12-03,3.8,13.3,WSW,280,0,MZZYYZ
2012-12-04,4.2,12.4,W,530,0,MZZYYZ
2012-12-05,3.3,10.5,W,680,0,MZZYYZ
2012-12-06,3.3,10.3,SW,520,0,MZZYYZ
2012-12-07,1.5,9.5,,,130,MYZ00Y
2012-12-08,2.3,10.6,ENE,360,20,MYZYYY
2012-12-09,3.0,11.6,ESE,340,0,MZZYYZ
2012-12-10,5.3,17.4,W,770,0,MZZYYZ
2012-12-11,3.0,11.5,SW,490,20,MZZYYZ
2012-12-12,1.6,4.5,E,490,20,MZZYYZ
2012-12-13,,,,,,M00000
2012-12-14,,,,,,M00000
2012-12-15,,,,,,M00000
2012-12-16,3.2,9.2,SW,520,0,MZZYYZ
2012-12-17,3.9,12.8,W,440,0,MZZYYZ
2012-12-18,3.4,12.2,WSW,530,0,MZZYYZ
2012-12-19,1.6,6.5,E,330,60,MZZYYZ
2012-12-20,1.3,10.5,,,150,MYZ00Y
2012-12-21,2.1,10.4,SW,300,50,MZZYYZ
2012-12-22,3.3,15.9,SW,410,0,MZZZZZ
2012-12-23,4.6,15.3,WSW,570,0,MZZZZZ
2012-12-24,2.4,11.3,S,290,0,MZZZZZ
2012-12-25,,,,,,M00000
2012-12-26,4.0,11.9,SW,670,30,MZZYYZ
2012-12-27,4.7,14.8,SW,720,0,MZZZZZ
2012-12-28,3.9,15.8,SW,270,0,MZZZZZ
2012-12-29,1.1,3.8,E,610,60,MZZYYZ
2012-12-30,3.1,11.8,WSW,320,0,MZZYYZ
2012-12-31,1.2,3.8,E,720,20,MZZYYZ
2013-01-01,1.0,6.0,,,90,MY*00Y
2013-01-02,2.2,5.4,ENE,480,0,MZ0YYZ
2013-01-03,2.0,5.0,ENE,610,20,MZ0YYZ
2013-01-04,2.0,4.8,ENE,790,20,MZ0YYZ
2013-01-05,2.3,7.9,ENE,490,0,MZ0ZZZ
2013-01-06,2.5,8.3,ENE,610,10,MZ0YYZ
2013-01-07,2.3,5.4,ENE,510,30,MZ0YYZ
2013-01-08,2.1,6.4,E,400,20,MZ0YYZ
2013-01-09,1.8,6.4,E,420,60,MZ0YYZ
2013-01-10,3.4,12.5,SW,360,10,MZ0YYZ
2013-01-11,4.9,14.2,SW,670,10,MZ0YYZ
2013-01-12,1.4,6.7,E,380,90,MZ0YYZ
2013-01-13,1.1,3.6,E,520,110,MZ0YYZ
2013-01-14,1.5,5.0,SE,270,50,MZ0YYZ
2013-01-15,2.1,10.6,SW,290,40,MZ0YYZ
2013-01-16,3.7,12.2,WSW,630,20,MZ0YYZ
2013-01-17,2.2,12.7,ENE,280,10,MZ0YYZ
2013-01-18,1.6,4.7,ENE,330,110,MZ0YYZ
2013-01-19,,,,,,M00000
2013-01-20,,,,,,M00000
2013-01-21,3.8,14.4,WSW,410,0,MY*YYY
2013-01-22,3.5,12.4,SW,430,10,MZ0YYZ
2013-01-23,1.3,7.7,E,550,40,MY*YYY
2013-01-24,2.1,5.4,E,550,10,MZ0YYZ
2013-01-25,3.1,8.8,ENE,710,0,MZ0YYZ
2013-01-26,1.8,6.4,ENE,330,40,MZ0YYZ
2013-01-27,2.1,9.0,E,260,20,MZ0YYZ
2013-01-28,2.3,10.5,WSW,260,30,MY*YYY
2013-01-29,4.2,13.6,SW,460,10,MZ0YYZ
2013-01-30,3.5,11.2,W,460,10,MZ0YYZ
2013-01-31,3.8,14.3,W,450,10,MZ0YYZ
2013-02-01,4.6,11.0,SW,810,0,MZ0ZZZ
2013-02-02,4.3,13.0,SW,620,0,MZ0YYZ
2013-02-03,2.4,11.5,SSW,220,0,MZ0YYZ
2013-02-04,6.3,15.8,SW,920,0,MZ0ZZZ
2013-02-05,4.5,16.8,W,590,0,MZ0ZZZ
2013-02-06,3.4,11.8,WSW,640,0,MZ0YYZ
2013-02-07,2.7,12.1,SW,380,0,MZ0YYZ
2013-02-08,2.3,8.1,ENE,340,10,MZ0YYZ
2013-02-09,2.5,11.4,WSW,260,10,MZ0YYZ
2013-02-10,1.1,5.0,E,280,50,MY*YYY
2013-02-11,0.9,6.9,SW,260,40,MY*YYY
2013-02-12,2.0,8.3,WSW,240,10,MZ0YYZ
2013-02-13,2.1,7.4,ENE,370,30,MZ0YYZ
2013-02-14,1.9,7.2,ENE,460,90,MZ0YYZ
2013-02-15,2.5,9.4,SW,300,10,MZ0YYZ
2013-02-16,1.9,4.6,ENE,590,20,MZ0YYZ
2013-02-17,1.5,4.9,E,490,0,MY*YYY
2013-02-18,,,,,,M00000
2013-02-19,2.0,6.7,ENE,380,30,MZ0YYZ
2013-02-20,1.4,6.6,ENE,210,110,MY*YYY
2013-02-21,1.0,3.7,W,440,90,MY*YYY
2013-02-22,,,,,,M00000
2013-02-23,0.9,5.7,E,260,60,MY*YYY
2013-02-24,0.8,4.6,,,120,MY*00Y
2013-02-25,,,,,,M00000
2013-02-26,1.9,6.2,E,820,10,MZ0YYZ
2013-02-27,2.3,7.0,ENE,630,20,MY*YYY
2013-02-28,1.8,6.8,E,620,0,MZ0YYZ
2013-03-01,1.5,5.9,ENE,580,0,MZ0YYZ
2013-03-02,2.3,5.5,ENE,480,20,MZ0YYZ
2013-03-03,1.8,4.9,E,530,30,MZ0YYZ
2013-03-04,2.1,9.8,ENE,600,0,MZ0YYZ
2013-03-05,1.8,7.8,N,360,0,MZ0YYZ
2013-03-06,1.8,9.4,E,400,0,MY*YYY
2013-03-07,,,,,,M00000
2013-03-08,1.1,8.7,,,60,MY*00Y
2013-03-09,2.0,7.0,ENE,340,20,MZ0YYZ
2013-03-10,1.7,7.2,E,220,10,MZ0YYZ
2013-03-11,1.4,6.3,E,320,20,MY*YYY
2013-03-12,1.5,5.7,ESE,370,10,MZ0YYZ
2013-03-13,1.5,6.0,ENE,280,10,MY*YYY
2013-03-14,3.7,12.8,SW,670,50,MZ0YYZ
2013-03-15,2.9,12.5,SW,350,20,MZ0YYZ
2013-03-16,1.8,9.1,E,420,10,MZ0YYZ
2013-03-17,,,,,,M00000
2013-03-18,,,,,,M00000
2013-03-19,2.9,8.9,WSW,510,0,MZ0YYZ
2013-03-20,2.6,22.1,W,500,20,MZ0YYZ
2013-03-21,4.1,15.5,SW,400,10,MZ0YYZ
2013-03-22,1.2,8.8,SSW,250,120,MZ0YYZ
2013-03-23,1.0,4.4,E,340,10,MY*YYY
2013-03-24,1.2,5.9,E,340,0,MY*YYY
2013-03-25,1.8,8.4,WSW,210,0,MY*YYY
2013-03-26,3.0,11.0,WSW,360,0,MZ0YYZ
2013-03-27,1.0,4.8,,,210,MY*00Y
2013-03-28,,,,,,M00000
2013-03-29,3.1,10.9,SW,470,0,MZ0ZZZ
2013-03-30,2.7,11.4,SW,440,50,MY*YYY
2013-03-31,4.0,12.0,SW,620,20,MZ0YYZ
2013-04-01,1.5,6.3,E,450,30,MY*YYY
2013-04-02,1.2,4.9,E,230,50,MY*YYY
2013-04-03,1.4,5.9,E,440,10,MY*YYY
2013-04-04,1.5,7.3,E,350,0,MY*YYY
2013-04-05,1.2,5.4,E,340,20,MY*YYY
2013-04-06,1.6,5.4,E,500,20,MY*YYY
2013-04-07,1.3,6.3,E,350,10,MY*YYY
2013-04-08,1.0,6.6,W,310,70,MY*YYY
2013-04-09,2.1,8.2,SW,440,0,MZ0YYZ
2013-04-10,3.9,12.4,SW,460,0,MZ0ZZZ
2013-04-11,0.8,6.3,,,190,MZ000Z
2013-04-12,3.1,9.5,SW,390,0,MZ0ZZZ
2013-04-13,3.2,9.8,SW,320,0,MZ0ZZZ
2013-04-14,1.5,6.4,E,380,30,MZ0YYZ
2013-04-15,1.7,4.4,E,580,20,MZ0YYZ
2013-04-16,1.5,5.0,E,520,50,MZ0YYZ
2013-04-17,1.8,5.9,E,580,10,MZ0YYZ
2013-04-18,2.0,5.9,E,380,0,MZ0ZZZ
2013-04-19,1.7,7.9,ENE,240,60,MY*YYY
2013-04-20,2.0,10.5,ENE,250,10,MY*YYY
2013-04-21,0.9,6.4,WSW,140,90,MY*YYY
2013-04-22,1.1,7.4,E,400,50,MZ0YYZ
2013-04-23,1.6,6.9,E,550,10,MZ0YYZ
2013-04-24,1.5,6.7,E,450,50,MZ0YYZ
2013-04-25,1.5,6.4,E,510,20,MZ0YYZ
2013-04-26,1.2,7.4,E,340,70,MZ0YYZ
2013-04-27,1.8,10.7,E,360,80,MZ0YYZ
2013-04-28,1.4,7.7,E,480,70,MZ0YYZ
2013-04-29,1.1,8.2,,,170,MZ000Z
2013-04-30,2.5,8.5,ESE,420,0,MZ0ZZZ
2013-05-01,1.8,7.6,E,550,20,MZ0YYZ
2013-05-02,1.9,9.3,E,360,30,MZ0YYZ
2013-05-03,1.7,7.3,E,230,10,MZ0YYZ
2013-05-04,1.7,9.1,ENE,410,10,MZ0YYZ
2013-05-05,1.7,7.1,E,520,10,MZ0YYZ
2013-05-06,1.4,5.5,ESE,270,40,MZ0YYZ
